extract_timestamp|origin|destination|depart_date|best_price
2023-01-09 02:03:48.781163|JKTC|BDO|2023-05-26|2869250.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-05-04|2934650.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-04|2302380.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-03|2302380.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-30|2376780.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-08|2440080.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-07|2440080.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-19|2505580.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-25|2505580.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-22|2505580.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-11|2505580.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-26|2507780.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-18|2632200.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-09|2632200.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-15|2632200.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-14|2632200.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-13|2632200.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-12|2632200.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-21|2778150.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-01|2778150.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-27|3199500.0
2023-01-09 02:03:48.781163|JKTC|BDO|2023-06-02|3199500.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-11|625391.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-10|625391.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-09|794891.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-26|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-16|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-24|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-25|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-19|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-17|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-28|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-29|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-18|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-30|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-23|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-31|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-27|901781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-22|901781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-13|902321.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-15|957281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-01-14|957281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-16|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-15|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-14|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-18|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-20|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-02|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-01|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-23|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-22|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-21|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-28|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-06|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-27|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-04|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-25|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-09|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-08|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-07|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-13|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-02-11|846281.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-29|734711.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-30|734711.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-25|734711.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-05|901781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-07|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-06|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-28|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-27|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-04|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-26|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-09|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-08|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-10|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-31|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-14|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-13|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-12|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-11|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-18|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-03-17|1117250.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-28|628391.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-29|628391.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-25|726550.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-26|726550.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-27|726550.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-01|737711.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-09|737711.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-08|737711.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-30|737711.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-24|792050.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-02|1312650.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-03|1312650.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-04|1312650.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-05|1312650.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-06|1312650.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-07|1312650.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-16|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-17|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-18|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-04-19|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-06|737711.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-02|737711.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-01|737711.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-28|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-07|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-29|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-08|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-09|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-13|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-14|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-15|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-16|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-31|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-10|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-11|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-12|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-30|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-17|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-18|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-05-19|1347671.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-19|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-18|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-26|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-04|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-25|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-03|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-28|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-06|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-27|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-05|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-22|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-21|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-02|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-24|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-23|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-01|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-20|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-08|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-29|1126781.0
2023-01-09 02:03:48.781163|JKTC|MLG|2023-06-07|1126781.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-11|498580.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-12|498580.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-10|535180.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-09|546344.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-23|572880.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-15|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-26|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-27|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-16|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-13|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-24|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-14|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-25|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-19|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-17|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-18|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-29|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-30|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-22|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-01-20|610680.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-17|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-16|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-15|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-14|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-19|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-18|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-20|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-02|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-24|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-23|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-01|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-22|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-21|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-06|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-28|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-05|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-27|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-04|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-26|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-02-03|648380.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-07|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-29|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-06|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-28|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-05|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-27|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-04|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-26|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-09|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-08|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-10|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-31|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-30|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-11|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-16|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-03|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-25|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-02|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-24|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-03-01|722780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-16|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-17|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-01|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-24|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-02|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-03|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-25|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-26|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-04|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-09|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-27|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-05|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-06|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-28|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-29|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-07|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-08|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-14|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-15|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-04-30|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-06|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-28|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-29|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-07|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-08|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-09|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-13|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-14|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-15|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-16|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-31|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-10|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-11|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-12|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-30|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-17|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-18|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-19|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-24|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-05-02|724780.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-19|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-18|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-04|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-26|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-03|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-25|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-28|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-06|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-27|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-05|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-22|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-21|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-24|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-02|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-01|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-23|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-20|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-08|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-29|742600.0
2023-01-09 02:03:48.781163|JKTC|SRG|2023-06-07|742600.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-09|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-17|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-22|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-11|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-12|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-10|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-13|674230.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-15|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-26|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-27|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-24|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-14|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-25|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-19|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-28|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-18|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-29|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-30|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-23|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-01-20|698000.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-17|722002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-16|722002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-14|722002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-02|722002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-24|722002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-23|722002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-21|722002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-28|722002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-09|722002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-07|722002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-19|766109.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-26|766109.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-12|766109.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-15|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-18|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-20|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-01|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-22|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-06|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-02-05|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-29|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-28|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-27|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-26|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-31|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-30|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-25|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-24|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-23|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-05|766109.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-12|766109.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-07|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-06|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-04|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-09|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-08|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-10|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-14|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-13|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-03-11|784676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-24|623396.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-25|623396.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-26|623396.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-27|623396.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-28|623396.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-29|623396.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-01|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-02|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-03|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-04|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-05|656350.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-16|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-17|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-23|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-09|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-06|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-07|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-08|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-12|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-04-13|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-04|725002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-01|725002.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-06|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-28|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-29|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-07|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-08|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-09|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-13|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-14|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-15|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-16|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-31|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-10|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-11|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-12|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-30|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-17|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-18|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-05-19|787676.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-19|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-18|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-26|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-04|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-03|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-25|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-06|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-28|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-27|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-05|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-22|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-21|784700.0
2023-01-09 02:03:48.781163|JKTC|SUB|2023-06-24|784700.0
